sample_id	in_vcf	in_phenotype	matched_id	match_rule	bucket
PI423825	Y	Y	PI423825	exact	matched_exact
PI423826A	Y	Y	PI423826A	exact	matched_exact
PI423826B	Y	Y	PI423826B	exact	matched_exact
PI423826C	Y	Y	PI423826C	exact	matched_exact
PI423827A	Y	Y	PI423827A	exact	matched_exact
PI423827B	Y	Y	PI423827B	exact	matched_exact
PI423828	Y	Y	PI423828	exact	matched_exact
PI423829	Y	Y	PI423829	exact	matched_exact
PI423830A	Y	Y	PI423830A	exact	matched_exact
PI423830B	Y	Y	PI423830B	exact	matched_exact
PI423831	Y	Y	PI423831	exact	matched_exact
PI423832	Y	Y	PI423832	exact	matched_exact
PI423833A	Y	Y	PI423833A	exact	matched_exact
PI423833B	Y	Y	PI423833B	exact	matched_exact
PI423834	Y	Y	PI423834	exact	matched_exact
PI423835	Y	Y	PI423835	exact	matched_exact
PI423836	Y	Y	PI423836	exact	matched_exact
PI423837A	Y	Y	PI423837A	exact	matched_exact
PI423837B	Y	Y	PI423837B	exact	matched_exact
PI423838	Y	Y	PI423838	exact	matched_exact
PI423839	Y	Y	PI423839	exact	matched_exact
PI423840	Y	Y	PI423840	exact	matched_exact
PI423841	Y	Y	PI423841	exact	matched_exact
PI423842	Y	Y	PI423842	exact	matched_exact
PI423843	Y	Y	PI423843	exact	matched_exact
PI423844	Y	Y	PI423844	exact	matched_exact
PI423845A	Y	Y	PI423845A	exact	matched_exact
PI423845B	Y	Y	PI423845B	exact	matched_exact
PI423846	Y	Y	PI423846	exact	matched_exact
PI423847	Y	Y	PI423847	exact	matched_exact
PI423848	Y	Y	PI423848	exact	matched_exact
PI423849	Y	Y	PI423849	exact	matched_exact
PI423850	Y	Y	PI423850	exact	matched_exact
PI423851	Y	Y	PI423851	exact	matched_exact
PI423852	Y	Y	PI423852	exact	matched_exact
PI423853	Y	Y	PI423853	exact	matched_exact
PI423854	Y	Y	PI423854	exact	matched_exact
PI423855	Y	Y	PI423855	exact	matched_exact
PI423856	Y	Y	PI423856	exact	matched_exact
PI423857	Y	Y	PI423857	exact	matched_exact
PI423858	Y	Y	PI423858	exact	matched_exact
PI423859	Y	Y	PI423859	exact	matched_exact
PI423860	Y	Y	PI423860	exact	matched_exact
PI423861	Y	Y	PI423861	exact	matched_exact
PI423862	Y	Y	PI423862	exact	matched_exact
PI423863A	Y	Y	PI423863A	exact	matched_exact
PI423863B	Y	Y	PI423863B	exact	matched_exact
PI423864	Y	Y	PI423864	exact	matched_exact
PI423865	Y	Y	PI423865	exact	matched_exact
PI423866	Y	Y	PI423866	exact	matched_exact
PI423867	Y	Y	PI423867	exact	matched_exact
PI423868	Y	Y	PI423868	exact	matched_exact
PI423869	Y	Y	PI423869	exact	matched_exact
PI423870	Y	Y	PI423870	exact	matched_exact
PI423871	Y	Y	PI423871	exact	matched_exact
PI423872	Y	Y	PI423872	exact	matched_exact
PI423873	Y	Y	PI423873	exact	matched_exact
PI423874	Y	Y	PI423874	exact	matched_exact
PI423875	Y	Y	PI423875	exact	matched_exact
PI423876	Y	Y	PI423876	exact	matched_exact
PI423877	Y	Y	PI423877	exact	matched_exact
PI423878	Y	Y	PI423878	exact	matched_exact
PI423879	Y	Y	PI423879	exact	matched_exact
PI423880	Y	Y	PI423880	exact	matched_exact
PI423881	Y	Y	PI423881	exact	matched_exact
PI423882A	Y	Y	PI423882A	exact	matched_exact
PI423882B	Y	Y	PI423882B	exact	matched_exact
PI423883	Y	Y	PI423883	exact	matched_exact
PI423884	Y	Y	PI423884	exact	matched_exact
PI423885	Y	Y	PI423885	exact	matched_exact
PI423886	Y	Y	PI423886	exact	matched_exact
PI423888	Y	Y	PI423888	exact	matched_exact
PI423889	Y	Y	PI423889	exact	matched_exact
PI423890A	Y	Y	PI423890A	exact	matched_exact
PI423890B	Y	Y	PI423890B	exact	matched_exact
PI423890C	Y	Y	PI423890C	exact	matched_exact
PI423891	Y	Y	PI423891	exact	matched_exact
PI423892	Y	Y	PI423892	exact	matched_exact
PI423893	Y	Y	PI423893	exact	matched_exact
PI423895	Y	Y	PI423895	exact	matched_exact
PI423896	Y	Y	PI423896	exact	matched_exact
PI423897	Y	Y	PI423897	exact	matched_exact
PI423898	Y	Y	PI423898	exact	matched_exact
PI423899	Y	Y	PI423899	exact	matched_exact
PI423900	Y	Y	PI423900	exact	matched_exact
PI423901-1	Y	Y	PI423901-1	exact	matched_exact
PI423901-2	Y	Y	PI423901-2	exact	matched_exact
PI423902	Y	Y	PI423902	exact	matched_exact
PI423904	Y	Y	PI423904	exact	matched_exact
PI423905	Y	Y	PI423905	exact	matched_exact
PI423906	Y	Y	PI423906	exact	matched_exact
PI423907	Y	Y	PI423907	exact	matched_exact
PI423908	Y	Y	PI423908	exact	matched_exact
PI423909	Y	Y	PI423909	exact	matched_exact
PI423910	Y	Y	PI423910	exact	matched_exact
PI423911	Y	Y	PI423911	exact	matched_exact
PI423912	Y	Y	PI423912	exact	matched_exact
PI423913	Y	Y	PI423913	exact	matched_exact
PI423914A	Y	Y	PI423914A	exact	matched_exact
PI423914B	Y	Y	PI423914B	exact	matched_exact
PI423915	Y	Y	PI423915	exact	matched_exact
PI423916	Y	Y	PI423916	exact	matched_exact
PI423917	Y	Y	PI423917	exact	matched_exact
PI423918	Y	Y	PI423918	exact	matched_exact
PI423919	Y	Y	PI423919	exact	matched_exact
PI423920	Y	Y	PI423920	exact	matched_exact
PI423921	Y	Y	PI423921	exact	matched_exact
PI423922	Y	Y	PI423922	exact	matched_exact
PI423923	Y	Y	PI423923	exact	matched_exact
PI423924	Y	Y	PI423924	exact	matched_exact
PI423925	Y	Y	PI423925	exact	matched_exact
PI423926	Y	Y	PI423926	exact	matched_exact
PI423927	Y	Y	PI423927	exact	matched_exact
PI423928	Y	Y	PI423928	exact	matched_exact
PI423929	Y	Y	PI423929	exact	matched_exact
PI423930A	Y	Y	PI423930A	exact	matched_exact
PI423930B	Y	Y	PI423930B	exact	matched_exact
PI423931	Y	Y	PI423931	exact	matched_exact
PI423932	Y	Y	PI423932	exact	matched_exact
PI423933	Y	Y	PI423933	exact	matched_exact
PI423935	Y	Y	PI423935	exact	matched_exact
PI423936	Y	Y	PI423936	exact	matched_exact
PI423937	Y	Y	PI423937	exact	matched_exact
PI423938	Y	Y	PI423938	exact	matched_exact
PI423939	Y	Y	PI423939	exact	matched_exact
PI423940	Y	Y	PI423940	exact	matched_exact
PI423941	Y	Y	PI423941	exact	matched_exact
PI423942	Y	Y	PI423942	exact	matched_exact
PI423943	Y	Y	PI423943	exact	matched_exact
PI423944	Y	Y	PI423944	exact	matched_exact
PI423945	Y	Y	PI423945	exact	matched_exact
PI423946	Y	Y	PI423946	exact	matched_exact
PI423947	Y	Y	PI423947	exact	matched_exact
PI423948A	Y	Y	PI423948A	exact	matched_exact
PI423948B	Y	Y	PI423948B	exact	matched_exact
PI423949	Y	Y	PI423949	exact	matched_exact
PI423950	Y	Y	PI423950	exact	matched_exact
PI423951	Y	Y	PI423951	exact	matched_exact
PI423952	Y	Y	PI423952	exact	matched_exact
PI423953	Y	Y	PI423953	exact	matched_exact
PI423954	Y	Y	PI423954	exact	matched_exact
PI423955	Y	Y	PI423955	exact	matched_exact
PI423957	Y	Y	PI423957	exact	matched_exact
PI423958	Y	Y	PI423958	exact	matched_exact
PI423959	Y	Y	PI423959	exact	matched_exact
PI423960A	Y	Y	PI423960A	exact	matched_exact
PI423960B	Y	Y	PI423960B	exact	matched_exact
PI423961A	Y	Y	PI423961A	exact	matched_exact
PI423961B	Y	Y	PI423961B	exact	matched_exact
PI423962	Y	Y	PI423962	exact	matched_exact
PI423963	Y	Y	PI423963	exact	matched_exact
PI423964	Y	Y	PI423964	exact	matched_exact
PI423965	Y	Y	PI423965	exact	matched_exact
PI423966	Y	Y	PI423966	exact	matched_exact
PI423967	Y	Y	PI423967	exact	matched_exact
PI423968	Y	Y	PI423968	exact	matched_exact
PI423969	Y	Y	PI423969	exact	matched_exact
PI423970	Y	Y	PI423970	exact	matched_exact
PI423971A	Y	Y	PI423971A	exact	matched_exact
PI423971B	Y	Y	PI423971B	exact	matched_exact
PI423971C	Y	Y	PI423971C	exact	matched_exact
PI423971D	Y	Y	PI423971D	exact	matched_exact
PI423972	Y	Y	PI423972	exact	matched_exact
PI423973	Y	Y	PI423973	exact	matched_exact
PI423974	Y	Y	PI423974	exact	matched_exact
PI423975	Y	Y	PI423975	exact	matched_exact
PI423977	Y	Y	PI423977	exact	matched_exact
PI423978	Y	Y	PI423978	exact	matched_exact
PI423979	Y	Y	PI423979	exact	matched_exact
PI423980	Y	Y	PI423980	exact	matched_exact
PI423981	Y	Y	PI423981	exact	matched_exact
PI423982	Y	Y	PI423982	exact	matched_exact
PI423983	Y	Y	PI423983	exact	matched_exact
PI423984	Y	Y	PI423984	exact	matched_exact
PI423985	Y	Y	PI423985	exact	matched_exact
PI423986	Y	Y	PI423986	exact	matched_exact
PI423987A	Y	Y	PI423987A	exact	matched_exact
PI423987B	Y	Y	PI423987B	exact	matched_exact
PI423988	Y	N		none	vcf_only
PI423989A	Y	N		none	vcf_only
PI423989B	Y	N		none	vcf_only
PI423990A	Y	N		none	vcf_only
PI423990B	Y	N		none	vcf_only
PI423991	Y	N		none	vcf_only
PI423992	Y	N		none	vcf_only
PI423993	Y	N		none	vcf_only
PI423994	Y	N		none	vcf_only
PI423995	Y	N		none	vcf_only
PI423996	Y	N		none	vcf_only
PI423997	Y	N		none	vcf_only
PI423998	Y	N		none	vcf_only
PI423999A	Y	N		none	vcf_only
PI423999B	Y	N		none	vcf_only
PI424000	Y	N		none	vcf_only
PI424001	Y	N		none	vcf_only
PI424002	Y	N		none	vcf_only
PI424003	Y	N		none	vcf_only
PI424004A	Y	N		none	vcf_only
PI424004B	Y	N		none	vcf_only
PI424005	Y	N		none	vcf_only
PI424006A	Y	N		none	vcf_only
PI424006B	Y	N		none	vcf_only
PI424007	Y	N		none	vcf_only
PI424008A	Y	N		none	vcf_only
PI424008B	Y	N		none	vcf_only
PI424008C	Y	N		none	vcf_only
PI424009	Y	N		none	vcf_only
PI424010	Y	N		none	vcf_only
PI424011	Y	N		none	vcf_only
PI424012	Y	N		none	vcf_only
PI424013	Y	N		none	vcf_only
PI424014	Y	N		none	vcf_only
PI424015	Y	N		none	vcf_only
PI424016	Y	N		none	vcf_only
PI424017A	Y	N		none	vcf_only
PI424017B	Y	N		none	vcf_only
PI424018	Y	N		none	vcf_only
PI424019	Y	N		none	vcf_only
PI424020A	Y	N		none	vcf_only
PI424020B	Y	N		none	vcf_only
PI424021A	Y	N		none	vcf_only
PI424021B	Y	N		none	vcf_only
PI424022A	Y	N		none	vcf_only
PI424022B	Y	N		none	vcf_only
PI424023	Y	N		none	vcf_only
PI424024	Y	Y	PI424024	exact	matched_exact
PI424025A	Y	N		none	vcf_only
PI424025B	Y	N		none	vcf_only
PI424025C	Y	N		none	vcf_only
PI424026	Y	N		none	vcf_only
PI424027A	Y	N		none	vcf_only
PI424027B	Y	N		none	vcf_only
PI424028	Y	N		none	vcf_only
PI424029	Y	N		none	vcf_only
PI424030	Y	N		none	vcf_only
PI424031	Y	N		none	vcf_only
PI424032	Y	N		none	vcf_only
PI424033	Y	N		none	vcf_only
PI424034	Y	N		none	vcf_only
PI424035	Y	N		none	vcf_only
PI424036	Y	N		none	vcf_only
PI424037	Y	N		none	vcf_only
PI424038A	Y	N		none	vcf_only
PI424038B	Y	N		none	vcf_only
PI424038C	Y	N		none	vcf_only
PI424039A	Y	N		none	vcf_only
PI424039B	Y	N		none	vcf_only
PI424040	Y	N		none	vcf_only
PI424041	Y	N		none	vcf_only
PI424042	Y	N		none	vcf_only
PI424043A	Y	N		none	vcf_only
PI424043B	Y	N		none	vcf_only
PI424044	Y	N		none	vcf_only
PI424045	Y	N		none	vcf_only
PI424046A	Y	N		none	vcf_only
PI424046B	Y	N		none	vcf_only
PI424047	Y	N		none	vcf_only
PI424048	Y	N		none	vcf_only
PI424049	Y	N		none	vcf_only
PI424050	Y	N		none	vcf_only
PI424051A	Y	N		none	vcf_only
PI424051B	Y	N		none	vcf_only
PI424052	Y	N		none	vcf_only
PI424053	Y	N		none	vcf_only
PI424054A	Y	N		none	vcf_only
PI424054B	Y	N		none	vcf_only
PI424055	Y	N		none	vcf_only
PI424056	Y	N		none	vcf_only
PI424057	Y	N		none	vcf_only
PI424058	Y	N		none	vcf_only
PI424059A	Y	N		none	vcf_only
PI424059B	Y	N		none	vcf_only
PI424060	Y	N		none	vcf_only
PI424061A	Y	N		none	vcf_only
PI424061B	Y	N		none	vcf_only
PI424062	Y	N		none	vcf_only
PI424063	Y	N		none	vcf_only
PI424064	Y	N		none	vcf_only
PI424065	Y	N		none	vcf_only
PI424066	Y	N		none	vcf_only
PI424067	Y	N		none	vcf_only
PI424068	Y	N		none	vcf_only
PI424069	Y	N		none	vcf_only
PI424070A	Y	N		none	vcf_only
PI424070B	Y	N		none	vcf_only
PI424071	Y	N		none	vcf_only
PI424072A	Y	N		none	vcf_only
PI424072B	Y	N		none	vcf_only
PI424073	Y	N		none	vcf_only
PI424074	Y	N		none	vcf_only
PI424075	Y	N		none	vcf_only
PI424076A	Y	N		none	vcf_only
PI424076B	Y	N		none	vcf_only
PI424077	Y	N		none	vcf_only
PI424078	Y	Y	PI424078	exact	matched_exact
PI424079	Y	N		none	vcf_only
PI424080	Y	N		none	vcf_only
PI424081A	Y	N		none	vcf_only
PI424081B	Y	N		none	vcf_only
PI424082	Y	N		none	vcf_only
PI424083A	Y	N		none	vcf_only
PI424083B	Y	N		none	vcf_only
PI424084	Y	N		none	vcf_only
PI424085A	Y	N		none	vcf_only
PI424085B	Y	N		none	vcf_only
PI424086	Y	N		none	vcf_only
PI424087	Y	N		none	vcf_only
PI424088	Y	N		none	vcf_only
PI424089	Y	N		none	vcf_only
PI424090	Y	N		none	vcf_only
PI424091A	Y	N		none	vcf_only
PI424091B	Y	N		none	vcf_only
PI424092	Y	N		none	vcf_only
PI424093	Y	N		none	vcf_only
PI424094	Y	N		none	vcf_only
PI424095	Y	N		none	vcf_only
PI424096	Y	N		none	vcf_only
PI424097	Y	N		none	vcf_only
PI424098	Y	N		none	vcf_only
PI424099A	Y	N		none	vcf_only
PI424099B	Y	N		none	vcf_only
PI424100A	Y	N		none	vcf_only
PI424100B	Y	N		none	vcf_only
PI424101	Y	N		none	vcf_only
PI424102A	Y	N		none	vcf_only
PI424102B	Y	N		none	vcf_only
PI424103A	Y	N		none	vcf_only
PI424103B	Y	N		none	vcf_only
PI424104	Y	N		none	vcf_only
PI424105	Y	N		none	vcf_only
PI424106A	Y	N		none	vcf_only
PI424106B	Y	N		none	vcf_only
PI424107A	Y	N		none	vcf_only
PI424107B	Y	N		none	vcf_only
PI424108	Y	N		none	vcf_only
PI424109A	Y	N		none	vcf_only
PI424109B	Y	N		none	vcf_only
PI424110	Y	N		none	vcf_only
PI424111	Y	N		none	vcf_only
PI424112	Y	N		none	vcf_only
PI424113	Y	N		none	vcf_only
PI424114A	Y	N		none	vcf_only
PI424114B	Y	N		none	vcf_only
PI424115A	Y	N		none	vcf_only
PI424115B	Y	N		none	vcf_only
PI424116	Y	N		none	vcf_only
PI424117	Y	N		none	vcf_only
PI424118	Y	N		none	vcf_only
PI424119	Y	N		none	vcf_only
PI424120	Y	N		none	vcf_only
PI424121	Y	N		none	vcf_only
PI424122	Y	N		none	vcf_only
PI424123	Y	N		none	vcf_only
PI424124	Y	N		none	vcf_only
PI424125	Y	N		none	vcf_only
PI424126	Y	N		none	vcf_only
PI424127A	Y	N		none	vcf_only
PI424127B	Y	N		none	vcf_only
PI424128A	Y	N		none	vcf_only
PI424128B	Y	N		none	vcf_only
PI424129	Y	N		none	vcf_only
PI424130	Y	N		none	vcf_only
PI424131	Y	Y	PI424131	exact	matched_exact
PI424134	Y	Y	PI424134	exact	matched_exact
PI424135	Y	Y	PI424135	exact	matched_exact
PI424136	Y	Y	PI424136	exact	matched_exact
PI424137A	Y	Y	PI424137A	exact	matched_exact
PI424137B	Y	Y	PI424137B	exact	matched_exact
PI424138	Y	Y	PI424138	exact	matched_exact
PI424139	Y	Y	PI424139	exact	matched_exact
PI424140	Y	Y	PI424140	exact	matched_exact
PI424141A	Y	Y	PI424141A	exact	matched_exact
PI424141B	Y	Y	PI424141B	exact	matched_exact
PI424142	Y	Y	PI424142	exact	matched_exact
PI424143	Y	Y	PI424143	exact	matched_exact
PI424144	Y	Y	PI424144	exact	matched_exact
PI424145	Y	Y	PI424145	exact	matched_exact
PI424146	Y	Y	PI424146	exact	matched_exact
PI424147	Y	Y	PI424147	exact	matched_exact
PI424148	Y	Y	PI424148	exact	matched_exact
PI424149	Y	Y	PI424149	exact	matched_exact
PI424150	Y	Y	PI424150	exact	matched_exact
PI424151	Y	Y	PI424151	exact	matched_exact
PI424152	Y	Y	PI424152	exact	matched_exact
PI424153	Y	Y	PI424153	exact	matched_exact
PI424154A	Y	Y	PI424154A	exact	matched_exact
PI424154B	Y	Y	PI424154B	exact	matched_exact
PI424155A	Y	Y	PI424155A	exact	matched_exact
PI424155B	Y	Y	PI424155B	exact	matched_exact
PI424156A	Y	Y	PI424156A	exact	matched_exact
PI424156B	Y	Y	PI424156B	exact	matched_exact
PI424156C	Y	Y	PI424156C	exact	matched_exact
PI424156D	Y	Y	PI424156D	exact	matched_exact
PI424157A	Y	Y	PI424157A	exact	matched_exact
PI424157B	Y	Y	PI424157B	exact	matched_exact
PI424158	Y	Y	PI424158	exact	matched_exact
PI424159A	Y	Y	PI424159A	exact	matched_exact
PI424159B	Y	Y	PI424159B	exact	matched_exact
PI424159C	Y	Y	PI424159C	exact	matched_exact
PI424160	Y	Y	PI424160	exact	matched_exact
PI424161	Y	Y	PI424161	exact	matched_exact
PI424162	Y	Y	PI424162	exact	matched_exact
PI424163	Y	Y	PI424163	exact	matched_exact
PI424164A	Y	Y	PI424164A	exact	matched_exact
PI424164B	Y	Y	PI424164B	exact	matched_exact
PI424165	Y	Y	PI424165	exact	matched_exact
PI424166	Y	Y	PI424166	exact	matched_exact
PI424167	Y	Y	PI424167	exact	matched_exact
PI424168A	Y	Y	PI424168A	exact	matched_exact
PI424168B	Y	Y	PI424168B	exact	matched_exact
PI424168C	Y	Y	PI424168C	exact	matched_exact
PI424169A	Y	Y	PI424169A	exact	matched_exact
PI424169B	Y	Y	PI424169B	exact	matched_exact
PI424170	Y	Y	PI424170	exact	matched_exact
PI424171A	Y	Y	PI424171A	exact	matched_exact
PI424171B	Y	Y	PI424171B	exact	matched_exact
PI424172A	Y	Y	PI424172A	exact	matched_exact
PI424172B	Y	Y	PI424172B	exact	matched_exact
PI424172C	Y	Y	PI424172C	exact	matched_exact
PI424173	Y	Y	PI424173	exact	matched_exact
PI424174	Y	Y	PI424174	exact	matched_exact
PI424175	Y	Y	PI424175	exact	matched_exact
PI424176	Y	Y	PI424176	exact	matched_exact
PI424177	Y	Y	PI424177	exact	matched_exact
PI424178A	Y	Y	PI424178A	exact	matched_exact
PI424178B	Y	Y	PI424178B	exact	matched_exact
PI424178C	Y	Y	PI424178C	exact	matched_exact
PI424179A	Y	Y	PI424179A	exact	matched_exact
PI424179B	Y	Y	PI424179B	exact	matched_exact
PI424180	Y	Y	PI424180	exact	matched_exact
PI424181	Y	Y	PI424181	exact	matched_exact
PI424182A	Y	Y	PI424182A	exact	matched_exact
PI424182B	Y	Y	PI424182B	exact	matched_exact
PI424182C	Y	Y	PI424182C	exact	matched_exact
PI424183	Y	Y	PI424183	exact	matched_exact
PI424184	Y	Y	PI424184	exact	matched_exact
PI424185	Y	Y	PI424185	exact	matched_exact
PI424186	Y	Y	PI424186	exact	matched_exact
PI424187	Y	Y	PI424187	exact	matched_exact
PI424188A	Y	Y	PI424188A	exact	matched_exact
PI424188B	Y	Y	PI424188B	exact	matched_exact
PI424189	Y	Y	PI424189	exact	matched_exact
PI424190	Y	Y	PI424190	exact	matched_exact
PI424191	Y	Y	PI424191	exact	matched_exact
PI424192A	Y	Y	PI424192A	exact	matched_exact
PI424192B	Y	Y	PI424192B	exact	matched_exact
PI424193	Y	Y	PI424193	exact	matched_exact
PI424194	Y	Y	PI424194	exact	matched_exact
PI424195A	Y	Y	PI424195A	exact	matched_exact
PI424195B	Y	Y	PI424195B	exact	matched_exact
PI424196	Y	Y	PI424196	exact	matched_exact
PI424197	Y	Y	PI424197	exact	matched_exact
PI424198	Y	Y	PI424198	exact	matched_exact
PI424199	Y	Y	PI424199	exact	matched_exact
PI424201	Y	Y	PI424201	exact	matched_exact
PI424202	Y	Y	PI424202	exact	matched_exact
PI424204	Y	Y	PI424204	exact	matched_exact
PI424205	Y	Y	PI424205	exact	matched_exact
PI424206	Y	Y	PI424206	exact	matched_exact
PI424207	Y	Y	PI424207	exact	matched_exact
PI424208	Y	Y	PI424208	exact	matched_exact
PI424209	Y	Y	PI424209	exact	matched_exact
PI424210	Y	Y	PI424210	exact	matched_exact
PI424211	Y	Y	PI424211	exact	matched_exact
PI424212	Y	Y	PI424212	exact	matched_exact
PI424213	Y	Y	PI424213	exact	matched_exact
PI424214A	Y	Y	PI424214A	exact	matched_exact
PI424214B	Y	Y	PI424214B	exact	matched_exact
PI424214C	Y	Y	PI424214C	exact	matched_exact
PI424215	Y	Y	PI424215	exact	matched_exact
PI424216	Y	Y	PI424216	exact	matched_exact
PI424217A	Y	Y	PI424217A	exact	matched_exact
PI424217B	Y	Y	PI424217B	exact	matched_exact
PI424218	Y	Y	PI424218	exact	matched_exact
PI424219A	Y	Y	PI424219A	exact	matched_exact
PI424219B	Y	Y	PI424219B	exact	matched_exact
PI424220A	Y	Y	PI424220A	exact	matched_exact
PI424220B	Y	Y	PI424220B	exact	matched_exact
PI424221A	Y	Y	PI424221A	exact	matched_exact
PI424221B	Y	Y	PI424221B	exact	matched_exact
PI424222A	Y	Y	PI424222A	exact	matched_exact
PI424222B	Y	Y	PI424222B	exact	matched_exact
PI424222C	Y	Y	PI424222C	exact	matched_exact
PI424223	Y	Y	PI424223	exact	matched_exact
PI424224	Y	Y	PI424224	exact	matched_exact
PI424225	Y	Y	PI424225	exact	matched_exact
PI424226	Y	Y	PI424226	exact	matched_exact
PI424227A	Y	Y	PI424227A	exact	matched_exact
PI424227B	Y	Y	PI424227B	exact	matched_exact
PI424228	Y	Y	PI424228	exact	matched_exact
PI424229A	Y	Y	PI424229A	exact	matched_exact
PI424229B	Y	Y	PI424229B	exact	matched_exact
PI424230	Y	Y	PI424230	exact	matched_exact
PI424231	Y	Y	PI424231	exact	matched_exact
PI424232A	Y	Y	PI424232A	exact	matched_exact
PI424232B	Y	Y	PI424232B	exact	matched_exact
PI424233	Y	Y	PI424233	exact	matched_exact
PI424234A	Y	Y	PI424234A	exact	matched_exact
PI424234B	Y	Y	PI424234B	exact	matched_exact
PI424234C	Y	Y	PI424234C	exact	matched_exact
PI424235	Y	Y	PI424235	exact	matched_exact
PI424236	Y	Y	PI424236	exact	matched_exact
PI424237A	Y	Y	PI424237A	exact	matched_exact
PI424237B	Y	Y	PI424237B	exact	matched_exact
PI424238	Y	Y	PI424238	exact	matched_exact
PI424239	Y	Y	PI424239	exact	matched_exact
PI424240	Y	Y	PI424240	exact	matched_exact
PI424241	Y	Y	PI424241	exact	matched_exact
PI424242	Y	Y	PI424242	exact	matched_exact
PI424243	Y	Y	PI424243	exact	matched_exact
PI424244	Y	Y	PI424244	exact	matched_exact
PI424245	Y	Y	PI424245	exact	matched_exact
PI424246	Y	Y	PI424246	exact	matched_exact
PI424247A	Y	Y	PI424247A	exact	matched_exact
PI424247B	Y	Y	PI424247B	exact	matched_exact
PI424248	Y	Y	PI424248	exact	matched_exact
PI424249A	Y	Y	PI424249A	exact	matched_exact
PI424249B	Y	Y	PI424249B	exact	matched_exact
PI424249C	Y	Y	PI424249C	exact	matched_exact
PI424249D	Y	Y	PI424249D	exact	matched_exact
PI424249E	Y	Y	PI424249E	exact	matched_exact
PI424250A	Y	Y	PI424250A	exact	matched_exact
PI424250B	Y	Y	PI424250B	exact	matched_exact
PI424251A	Y	Y	PI424251A	exact	matched_exact
PI424251B	Y	Y	PI424251B	exact	matched_exact
PI424252	Y	Y	PI424252	exact	matched_exact
PI424253	Y	Y	PI424253	exact	matched_exact
PI424254	Y	Y	PI424254	exact	matched_exact
PI424255A	Y	Y	PI424255A	exact	matched_exact
PI424255B	Y	Y	PI424255B	exact	matched_exact
PI424255C	Y	Y	PI424255C	exact	matched_exact
PI424256	Y	Y	PI424256	exact	matched_exact
PI424257A	Y	Y	PI424257A	exact	matched_exact
PI424257B	Y	Y	PI424257B	exact	matched_exact
PI424258	Y	Y	PI424258	exact	matched_exact
PI424259	Y	Y	PI424259	exact	matched_exact
PI424260	Y	Y	PI424260	exact	matched_exact
PI424261	Y	Y	PI424261	exact	matched_exact
PI424262	Y	Y	PI424262	exact	matched_exact
PI424263	Y	Y	PI424263	exact	matched_exact
PI424264	Y	Y	PI424264	exact	matched_exact
PI424265	Y	Y	PI424265	exact	matched_exact
PI424266	Y	Y	PI424266	exact	matched_exact
PI424267	Y	Y	PI424267	exact	matched_exact
PI424268	Y	Y	PI424268	exact	matched_exact
PI424269A	Y	Y	PI424269A	exact	matched_exact
PI424269B	Y	Y	PI424269B	exact	matched_exact
PI424269C	Y	Y	PI424269C	exact	matched_exact
PI424270A	Y	Y	PI424270A	exact	matched_exact
PI424270B	Y	Y	PI424270B	exact	matched_exact
PI424270C	Y	Y	PI424270C	exact	matched_exact
PI424271	Y	Y	PI424271	exact	matched_exact
PI424272A	Y	Y	PI424272A	exact	matched_exact
PI424272B	Y	Y	PI424272B	exact	matched_exact
PI424273A	Y	Y	PI424273A	exact	matched_exact
PI424273B	Y	Y	PI424273B	exact	matched_exact
PI424274A	Y	Y	PI424274A	exact	matched_exact
PI424274B	Y	Y	PI424274B	exact	matched_exact
PI424275	Y	Y	PI424275	exact	matched_exact
PI424276	Y	Y	PI424276	exact	matched_exact
PI424277A	Y	Y	PI424277A	exact	matched_exact
PI424277B	Y	Y	PI424277B	exact	matched_exact
PI424278A	Y	Y	PI424278A	exact	matched_exact
PI424278B	Y	Y	PI424278B	exact	matched_exact
PI424279	Y	Y	PI424279	exact	matched_exact
PI424280	Y	Y	PI424280	exact	matched_exact
PI424281A	Y	Y	PI424281A	exact	matched_exact
PI424281B	Y	Y	PI424281B	exact	matched_exact
